riga;nome attributo;valore da imputare;valore imputato
1802;candidate_first_name;ROBERT;ROBERT
1602;state;DELAWARE;?
1104;party_detailed;NEW ALLIANCE;?
1982;party_simplified;OTHER;OTHER
1163;state_po;TX;TX
3431;totalvotes;11067456;?
2539;party_simplified;OTHER;?
2624;state;MISSISSIPPI;?
1103;candidate_first_name;RONALD RON;RONALD RON
404;candidate_first_name;EDWARD ED;EDWARD ED
2437;state_po;UT;UT
991;state;DISTRICT OF COLUMBIA;DISTRICT OF COLUMBIA
1305;state;IOWA;?
1943;party_detailed;SOCIALIST WORKERS;?
2251;candidatevotes;32971;?
909;state;UTAH;UTAH
785;candidate_first_name;DAVID;DAVID
2238;state_fips;10;10
1806;party_detailed;U.S. TAXPAYERS PARTY;?
2073;state_fips;35;35
2994;party_detailed;LIBERTARIAN;?
1068;candidate_last_name;BUSH;BUSH
3510;year;2020;?
3045;party_detailed;DEMOCRAT;?
257;state_po;TN;TN
1289;state_po;IL;IL
2855;candidate_last_name;OBAMA;OBAMA
1902;candidatevotes;45520;?
2525;state_po;DC;DC
779;candidate_last_name;SERRETTE;SERRETTE
387;party_detailed;INDEPENDENT;?
2232;state_po;CT;CT
340;party_simplified;REPUBLICAN;REPUBLICAN
2501;state_fips;8;8
1753;year;1996;?
3399;party_simplified;OTHER;OTHER
2283;totalvotes;1187756;1187756
1159;state_fips;46;46
2481;party_detailed;REPUBLICAN;?
1806;state_fips;44;44
1881;party_detailed;GREEN;?
282;state;WASHINGTON;WASHINGTON
436;state_fips;23;23
2603;party_detailed;CONSTITUTION PARTY;?
3468;party_detailed;GREEN;?
1409;party_simplified;OTHER;OTHER
2749;candidate_first_name;JOHN;JOHN
801;totalvotes;384377;384377
2198;state;ALASKA;ALASKA
1202;totalvotes;176551;176551
2684;candidatevotes;25722;?
2330;candidatevotes;4408;?
2973;state;OKLAHOMA;OKLAHOMA
2988;candidate_first_name;JILL;JILL
2638;party_detailed;INDEPENDENT;?
3203;party_detailed;REPUBLICAN;?
671;candidatevotes;822;?
3150;party_simplified;OTHER;OTHER
1563;state_fips;5;5
545;state_po;OH;OH
1803;candidate_last_name;PEROT;?
3159;state_fips;23;?
3568;candidatevotes;1161;?
1087;totalvotes;450525;450525
1936;candidatevotes;97488;?
557;candidate_last_name;ANDERSON;ANDERSON
269;totalvotes;541218;?
2071;state_po;NM;NM
2763;candidatevotes;303857;?
260;party_detailed;INDEPENDENT;?
3210;candidate_first_name;KYLE KENLEY;?
1591;candidate_last_name;MOOREHEAD;?
2648;candidate_last_name;NADER;?
1320;state_fips;22;22
2935;year;2012;?
3057;party_detailed;GREEN;?
2506;candidate_last_name;MCENULTY;?
755;party_detailed;POPULIST;?
3090;year;2016;2016
2018;year;2000;?
1701;state_fips;27;27
3077;party_detailed;GREEN;?
565;candidate_first_name;BARRY;BARRY
2272;candidate_last_name;BUSH;BUSH
799;party_simplified;REPUBLICAN;REPUBLICAN
236;party_detailed;LIBERTARIAN;?
2527;candidate_last_name;NADER;?
1282;party_detailed;LIBERTARIAN;?
3040;party_simplified;REPUBLICAN;REPUBLICAN
170;candidate_first_name;EUGENE GENE;?
2103;totalvotes;1234229;1234229
645;candidate_first_name;RONALD;RONALD
1661;totalvotes;1388708;?
2126;state_fips;45;45
402;state_po;IA;IA
1900;party_simplified;REPUBLICAN;REPUBLICAN
3340;state;ARIZONA;ARIZONA
2751;year;2008;?
3685;party_detailed;REPUBLICAN;?
2706;candidatevotes;2655885;?
2930;totalvotes;1014918;1014918
1170;state_po;UT;UT
617;candidate_first_name;JIMMY;JIMMY
3428;party_detailed;PARTY FOR SOCIALISM AND LIBERATION;?
684;year;1984;?
2693;candidate_last_name;NADER;?
278;totalvotes;1697094;1697094
712;year;1984;?
850;party_simplified;OTHER;OTHER
933;state;WASHINGTON;WASHINGTON
2236;candidatevotes;200152;?
3164;candidate_first_name;JILL;?
2598;candidate_first_name;BARACK H.;?
817;candidate_last_name;REAGAN;?
2701;candidatevotes;738475;?
1127;state;OHIO;OHIO
941;candidatevotes;4883;?
1109;candidate_last_name;BUSH;?
285;party_detailed;AMERICAN INDEPENDENT PARTY;AMERICAN INDEPENDENT PARTY
3482;candidatevotes;1;?
1494;candidate_first_name;JAMES BO;?
3232;candidate_first_name;GLORIA ESTELLA;GLORIA ESTELLA
451;party_detailed;DEMOCRAT;?
3314;totalvotes;713051;?
181;state;NEW MEXICO;?
1954;state_po;HI;?
3599;party_detailed;REPUBLICAN;?
765;state_po;MD;MD
2151;state_po;VT;VT
450;year;1980;?
833;year;1984;?
1063;totalvotes;2096790;2096790
2383;totalvotes;7448266;7448266
1843;party_simplified;OTHER;?
2292;candidate_first_name;JOHN;JOHN
2273;party_simplified;DEMOCRAT;DEMOCRAT
2136;party_simplified;LIBERTARIAN;LIBERTARIAN
3578;year;2020;?
2280;party_detailed;SOCIALIST WORKERS;?
2016;party_detailed;UNENROLLED;?
1702;state_po;MN;?
740;state;KANSAS;KANSAS
2759;candidate_last_name;MCKINNEY;?
2540;totalvotes;8390744;?
2546;state_po;HI;HI
405;state;IOWA;IOWA
1375;year;1992;?
1334;party_detailed;NEW ALLIANCE;?
1937;candidate_first_name;PATRICK PAT;PATRICK PAT
207;state_fips;38;38
2940;totalvotes;3638499;3638499
942;year;1984;1984
2199;state;ALASKA;ALASKA
1027;candidate_first_name;JAMES MAC;?
1478;party_detailed;REPUBLICAN;?
3655;state_fips;41;41
1640;year;1996;?
2732;candidatevotes;5751;?
1152;party_simplified;OTHER;OTHER
836;year;1984;?
2924;state_fips;31;31
2648;year;2008;?
520;state_fips;36;36
3112;candidate_last_name;TRUMP;?
1666;candidatevotes;123293;?
1036;candidate_first_name;MICHAEL;?
3365;party_detailed;AMERICAN SOLIDARITY PARTY;AMERICAN SOLIDARITY PARTY
2665;state_po;NJ;NJ
2502;totalvotes;2401361;?
2822;totalvotes;413890;413890
2906;candidatevotes;3149;?
1391;candidate_first_name;ROSS;ROSS
3264;year;2016;?
2497;candidatevotes;40673;?
964;candidatevotes;1662;?
1247;state_po;CT;CT
641;party_detailed;SOCIALIST;SOCIALIST
3268;candidate_last_name;JOHNSON;?
2645;candidatevotes;1028;?
2279;state_po;IA;IA
532;state_po;ND;ND
1370;party_simplified;DEMOCRAT;DEMOCRAT
2234;party_detailed;CONCERNED CITIZENS;CONSTITUTION PARTY
408;state_po;IA;IA
2011;state;MASSACHUSETTS;MASSACHUSETTS
1934;party_simplified;REPUBLICAN;REPUBLICAN
3201;candidate_last_name;STEIN;STEIN
1344;party_detailed;LIBERTARIAN;?
3451;candidatevotes;931;?
3473;state_po;IL;IL
2159;totalvotes;294308;294308
332;party_detailed;COMMUNIST PARTY USE;?
1221;party_detailed;INDEPENDENT;?
2616;state_po;MN;MN
1821;state_fips;48;48
642;state_fips;55;55
3121;totalvotes;690255;690255
2650;candidate_last_name;BALDWIN;?
2598;candidate_last_name;OBAMA;?
2203;state_fips;4;4
2351;totalvotes;450434;?
2432;state_po;TX;TX
1899;candidatevotes;5861203;?
3560;party_simplified;OTHER;OTHER
3283;candidate_first_name;HILLARY;?
3526;candidatevotes;976414;?
3737;state_po;WV;WV
642;state_po;WI;WI
1086;state_fips;33;33
3223;party_detailed;AMERICAN DELTA PARTY;?
1687;party_simplified;OTHER;OTHER
58;state_fips;16;16
397;year;1980;?
1053;party_simplified;REPUBLICAN;REPUBLICAN
2129;party_simplified;LIBERTARIAN;LIBERTARIAN
560;state;PENNSYLVANIA;PENNSYLVANIA
2925;state;NEBRASKA;NEBRASKA
2676;candidatevotes;159613;?
351;candidate_first_name;EDWARD ED;EDWARD ED
2280;state;IOWA;IOWA
3366;party_simplified;OTHER;OTHER
2167;candidate_last_name;GORE;GORE
1165;party_detailed;NEW ALLIANCE;?
2312;totalvotes;2384238;2384238
1195;candidate_last_name;DUKAKIS;DUKAKIS
3200;totalvotes;494526;494526
591;year;1980;?
3167;year;2016;?
2517;year;2008;?
75;state_po;IA;IA
2852;state_po;IL;IL
1248;candidatevotes;1363;?
2982;totalvotes;5742040;?
162;state_fips;33;33
2357;state_fips;31;?
1851;state;VIRGINIA;VIRGINIA
3636;state_po;ND;ND
1856;candidate_first_name;ROSS;ROSS
1859;candidate_first_name;HOWARD;?
1871;candidate_last_name;DOLE;?
2805;candidate_last_name;BARR;?
2002;state;MAINE;?
1410;year;1992;?
95;state_fips;21;21
1956;state_po;ID;ID
1044;year;1988;?
121;candidatevotes;1696714;?
3297;party_detailed;GREEN;?
554;state;OKLAHOMA;?
1584;party_simplified;OTHER;OTHER
715;candidate_first_name;RONALD;RONALD
2032;party_detailed;DEMOCRAT;?
3588;state_fips;31;31
3390;party_detailed;INDEPENDENT;?
1186;year;1988;?
2615;state;MICHIGAN;MICHIGAN
1024;candidatevotes;540;?
2876;party_detailed;GREEN;?
3240;party_detailed;LIBERTARIAN;?
758;state;MAINE;MAINE
2685;state_fips;37;?
926;candidatevotes;8844;?
1957;candidate_last_name;NADER;NADER
1782;state_fips;39;39
2653;party_detailed;REPUBLICAN;?
2618;state_po;MN;MN
3331;candidate_last_name;BIDEN;BIDEN
2750;state_po;VA;VA
2180;year;2000;?
421;state_fips;21;21
261;year;1976;?
3015;year;2012;?
413;year;1980;?
410;state_fips;19;19
2516;state_po;CT;CT
83;state_po;KS;KS
56;party_simplified;DEMOCRAT;DEMOCRAT
2925;candidate_last_name;OBAMA;?
1651;candidatevotes;2315;?
2931;party_simplified;DEMOCRAT;DEMOCRAT
3350;candidate_last_name;PIERCE;?
550;candidate_last_name;BUBAR;?
1521;state_po;WA;WA
458;state_po;MN;MN
1382;state_fips;30;?
1193;state_po;WA;WA
1231;totalvotes;11131721;?
1822;totalvotes;5611644;?
148;state_fips;29;29
3576;candidatevotes;41205;?
2158;candidate_first_name;DAVID;?
1548;candidate_last_name;BROWNE;?
2056;candidate_first_name;AL;AL
3217;party_detailed;DEMOCRAT;?
2731;totalvotes;8077795;8077795
2996;candidate_first_name;nan;?
3350;party_detailed;INDEPENDENT;?
1854;party_simplified;DEMOCRAT;DEMOCRAT
2131;party_simplified;OTHER;OTHER
3609;state;NEW MEXICO;NEW MEXICO
1780;state_fips;39;39
3058;candidate_last_name;CASTLE;?
996;state_fips;12;12
1665;totalvotes;1783959;1783959
2614;party_detailed;U.S. TAXPAYERS PARTY;?
2425;candidate_last_name;KERRY;?
2058;state;NEVADA;NEVADA
2951;year;2012;?
743;state_po;KY;KY
3565;candidate_first_name;JOSEPH R. JR;?
1685;candidate_first_name;BILL;?
2108;candidate_last_name;BROWNE;BROWNE
3644;candidatevotes;16;3
887;candidatevotes;3490;?
383;party_detailed;LIBERTARIAN;?
794;state;MISSISSIPPI;?
2959;candidate_last_name;OBAMA;OBAMA
978;year;1988;?
2396;candidate_last_name;BUSH;?
433;candidate_first_name;CLIFTON;?
2917;candidatevotes;1482440;?
1364;party_detailed;NATURAL LAW;CONSTITUTION PARTY
26;candidate_first_name;GUS;GUS
1148;state_po;RI;?
916;candidate_first_name;nan;?
33;candidate_first_name;nan;
216;totalvotes;4110456;4110456
1407;totalvotes;3343594;3343594
3513;candidate_first_name;R. PRESIDENT;R. PRESIDENT
656;candidate_last_name;REAGAN;REAGAN
837;candidate_last_name;BERGLAND;?
2472;candidate_first_name;RALPH;RALPH
2835;candidate_first_name;THOMAS CONRAD TOM;?
1533;state;WISCONSIN;WISCONSIN
1580;candidatevotes;21202;?
679;party_detailed;LIBERTARIAN;?
490;state;NEW HAMPSHIRE;NEW HAMPSHIRE
3043;state_po;WY;WY
2752;totalvotes;3723260;3723260
3397;party_detailed;AMERICAN SOLIDARITY PARTY;?
793;state;MISSISSIPPI;?
3487;party_detailed;GENEOLOGY KNOW YOUR FAMILY HISTORY PARTY;?
559;state;OREGON;OREGON
1464;state_fips;44;44
2856;party_simplified;LIBERTARIAN;LIBERTARIAN
2010;candidatevotes;918;?
449;party_detailed;CITIZENS;CITIZENS
2175;candidatevotes;660;?
278;candidate_last_name;CAMEJO;?
3471;candidatevotes;78;?
100;state_fips;22;22
2441;candidate_last_name;CALERO;?
1065;candidate_last_name;DUKE;?
3733;party_detailed;PARTY FOR SOCIALISM AND LIBERATION;?
3511;state_fips;22;22
3323;year;2016;?
1830;state_fips;49;49
705;party_detailed;DEMOCRAT;?
330;state;ARKANSAS;ARKANSAS
162;candidate_last_name;CARTER;?
1763;party_detailed;SOCIALIST WORKERS;?
937;state_fips;54;54
1293;state;INDIANA;?
2757;state_po;WA;WA
2122;state_po;RI;?
56;state_fips;16;16
2727;totalvotes;2599749;?
704;totalvotes;1776103;1776103
738;party_detailed;LIBERTARIAN;?
1737;candidate_first_name;JOHN;?
669;state_po;AR;AR
1854;state;WASHINGTON;WASHINGTON
2331;state_po;MN;MN
171;candidate_first_name;ROGER;?
1798;party_simplified;LIBERTARIAN;?
655;candidate_first_name;DENNIS;DENNIS
2640;totalvotes;801281;801281
1351;party_detailed;DEMOCRAT;?
2796;candidatevotes;143221;?
254;party_simplified;OTHER;OTHER
1767;party_detailed;LIBERTARIAN;?
2288;candidate_last_name;NADER;?
1234;candidatevotes;12711;?
1678;party_detailed;NATURAL LAW;NATURAL LAW
2;party_detailed;REPUBLICAN;?
2542;state;GEORGIA;GEORGIA
1225;year;1992;?
26;state_fips;6;6
1279;state_po;ID;ID
1701;candidate_last_name;NADER;NADER
1525;state_fips;53;53
2685;state;NORTH CAROLINA;?
3329;state;ALABAMA;ALABAMA
2810;candidatevotes;317;?
1455;party_simplified;REPUBLICAN;REPUBLICAN
2539;state_po;FL;FL
1425;candidatevotes;120;?
3149;candidate_first_name;GARY;GARY
2677;party_detailed;POPULIST;?
275;state;VERMONT;?
2219;state_po;CO;CO
2333;candidate_last_name;VAN AUKEN;?
